Michel Galarneau,/players/g/galarmi01.html,C,78,78,7,10,17,-0.9,0,7,10,17,0
Bill Gardner,/players/g/gardnbi01.html,C,26,380,73,115,188,7.7,0,1,9,10,0
Dallas Gaume,/players/g/gaumeda01.html,C,4,4,1,1,2,0.2,0,1,1,2,0
Randy Gilhen,/players/g/gilhera01.html,C,2,457,55,60,115,-0.7,0,0,1,1,0
Don Gillen,/players/g/gilledo01.html,RW,34,35,2,4,6,-0.5,0,1,4,5,0
Paul Gillis,/players/g/gillipa01.html,C,33,624,88,154,242,6.1,0,1,3,4,0
Larry Giroux,/players/g/giroula01.html,D,47,274,15,74,89,12.2,0,2,5,7,0
Brian Glynn,/players/g/glynnbr01.html,D,98,431,25,79,104,17.9,0,2,10,12,0
Alexander Godynyuk,/players/g/godynal01.html,D,115,223,10,39,49,11.5,0,4,15,19,0
Steven Goertzen,/players/g/goertst01.html,RW,6,68,2,2,4,-1.2,0,0,0,0,0
David Gove,/players/g/goveda01.html,C/RW,2,2,0,1,1,0.2,0,0,1,1,0
Chris Govedaris,/players/g/govedch01.html,LW,33,45,4,6,10,0.0,0,2,4,6,0
Marc-Andre Gragnani,/players/g/gragnma01.html,D,1,78,3,15,18,0.7,0,0,0,0,0
Mark Greig,/players/g/greigma01.html,RW,74,125,13,27,40,1.6,0,5,17,22,0
Stu Grimson,/players/g/grimsst01.html,LW,157,729,17,22,39,-10.0,0,5,6,11,0
Steven Halko,/players/h/halkost01.html,D,155,155,0,15,15,4.9,0,0,15,15,0
Adam Hall,/players/h/hallad01.html,RW,6,682,69,87,156,5.3,0,0,0,0,0
Kevin Haller,/players/h/halleke01.html,D,100,642,41,97,138,34.6,0,5,11,16,0
Dougie Hamilton,/players/h/hamildo01.html,D,82,505,82,177,259,47.7,0,18,21,39,0
Jeff Hamilton,/players/h/hamilje01.html,C,58,157,32,45,77,7.6,0,9,15,24,0
Al Hangsleben,/players/h/hangsal01.html,D,37,185,21,48,69,12.5,0,3,15,18,0
Todd Harkins,/players/h/harkito01.html,C,28,48,3,3,6,-0.8,0,1,0,1,0
Kevin Hatcher,/players/h/hatchke01.html,D,57,1157,227,450,677,110.1,0,4,14,18,0
Jeff Heerema,/players/h/heereje01.html,RW,10,32,4,2,6,0.3,0,3,0,3,0
Dwight Helminen,/players/h/helmidw01.html,C,23,27,2,1,3,0.1,0,1,1,2,0
Archie Henderson,/players/h/hendear01.html,RW,15,23,3,1,4,-0.1,0,2,1,3,0
Bob Hess,/players/h/hessbo01.html,D,3,329,27,95,122,22.4,0,0,0,0,0
Brian Hill,/players/h/hillbr01.html,RW,19,19,1,1,2,-0.4,0,1,1,2,0
Jack Hillen,/players/h/hilleja01.html,D,3,304,13,58,71,13.2,0,0,0,0,0
Jan Hlavac,/players/h/hlavaja01.html,LW,52,436,90,134,224,21.3,0,9,15,24,0
Rick Hodgson,/players/h/hodgsri01.html,D,6,6,0,0,0,-0.2,0,0,0,0,0
Mike Hoffman,/players/h/hoffmmi01.html,LW,9,9,1,3,4,0.0,0,1,3,4,0
Josh Holden,/players/h/holdejo01.html,C,8,60,5,9,14,0.6,0,0,0,0,0
Bobby Holik,/players/h/holikbo01.html,C,154,1314,326,421,747,72.1,0,42,46,88,0
Ed Hospodar,/players/h/hospoed01.html,D,131,450,17,51,68,16.7,0,1,18,19,0
Doug Houda,/players/h/houdado01.html,D,142,561,19,63,82,19.5,0,6,14,20,0
Garry Howatt,/players/h/howatga01.html,LW,80,720,112,156,268,10.0,0,18,32,50,0
Gordie Howe*,/players/h/howego01.html,RW,80,1767,801,1049,1850,217.1,0,15,26,41,0
Marty Howe,/players/h/howema01.html,D,119,197,2,29,31,9.6,0,1,18,19,0
Pat Hughes,/players/h/hughepa01.html,RW,2,573,130,128,258,9.3,0,0,0,0,0
Bobby Hull*,/players/h/hullbo01.html,LW,9,1063,610,560,1170,136.3,0,2,5,7,0
Jody Hull,/players/h/hulljo01.html,RW,98,831,124,137,261,15.2,0,23,28,51,0
Mark Hunter,/players/h/huntema01.html,RW,74,628,213,171,384,26.3,0,14,16,30,0
Andrew Hutchinson,/players/h/hutchan01.html,D,77,140,12,27,39,5.9,0,6,19,25,0
Doug Jarvis,/players/j/jarvido01.html,C,139,964,139,264,403,15.9,0,17,29,46,0
Grant Jennings,/players/j/jennigr01.html,D,163,389,14,43,57,15.1,0,7,20,27,0
David Jensen,/players/j/jenseda03.html,C,13,69,9,13,22,0.3,0,0,4,4,0
Joe Jensen,/players/j/jensejo01.html,C,6,6,1,0,1,0.2,0,1,0,1,0
Bernie Johnston,/players/j/johnsbe01.html,C,57,57,12,24,36,2.1,0,12,24,36,0
Josh Jooris,/players/j/joorijo01.html,C,31,213,23,32,55,3.7,0,3,3,6,0
Michal Jordan,/players/j/jordami01.html,D,79,79,3,4,7,1.8,0,3,4,7,0
Derek Joslin,/players/j/joslide01.html,D,61,116,4,12,16,2.4,0,3,6,9,0
Tomas Kaberle,/players/k/kaberto01.html,D,29,984,87,476,563,87.0,0,0,9,9,0
Dave Karpa,/players/k/karpada01.html,D,140,557,18,80,98,21.4,0,5,12,17,0
Ed Kastelic,/players/k/kasteed01.html,W,147,220,11,10,21,-3.2,0,9,9,18,0
Dan Keczmer,/players/k/keczmda01.html,D,36,235,8,38,46,9.8,0,4,5,9,0
Kevin Kemp,/players/k/kempke01.html,D,3,3,0,0,0,0.0,0,0,0,0,0
Tim Kerr,/players/k/kerrti01.html,C/RW,22,655,370,304,674,58.2,0,0,6,6,0
