Dmitrij Jaskin,/players/j/jaskidm01.html,RW,37,303,27,42,69,5.0,0
David Jensen,/players/j/jenseda03.html,C,56,69,9,13,22,0.3,0
Nick Jensen,/players/j/jenseni02.html,D,20,210,6,42,48,8.5,0
Jakub Jerabek,/players/j/jerabja01.html,D,11,37,2,6,8,1.2,0
Jonas Johansson,/players/j/johanjo02.html,RW,1,1,0,0,0,0.0,0
Craig Johnson,/players/j/johnscr01.html,LW,15,557,75,98,173,11.2,0
Jim Johnson,/players/j/johnsji02.html,D,121,829,29,166,195,42.5,0
Jay Johnston,/players/j/johnsja01.html,D,8,8,0,0,0,0.2,0
Greg Joly,/players/j/jolygr01.html,D,98,365,21,76,97,13.0,0
Ron Jones,/players/j/jonesro01.html,D,21,54,1,4,5,0.7,0
Bob Joyce,/players/j/joycebo01.html,LW,41,158,34,49,83,5.2,0
Kevin Kaminski,/players/k/kaminke01.html,C,132,139,3,10,13,-2.1,0
Boyd Kane,/players/k/kanebo01.html,LW,8,31,0,3,3,-0.4,0
Ed Kastelic,/players/k/kasteed01.html,W,73,220,11,10,21,-3.2,0
Mike Kaszycki,/players/k/kaszymi01.html,C,28,226,42,80,122,6.4,0
Bob Kelly,/players/k/kellybo02.html,LW,96,837,154,208,362,19.1,0
Michal Kempny,/players/k/kempnmi01.html,D,93,174,11,32,43,10.1,0
Orest Kindrachuk,/players/k/kindror01.html,C,4,508,118,261,379,28.0,0
D.J. King,/players/k/kingdj01.html,C,17,118,4,7,11,-0.1,0
Brian Kinsella,/players/k/kinsebr01.html,C,10,10,0,1,1,-0.3,0
Scot Kleinendorst,/players/k/kleinsc01.html,D,18,281,12,46,58,14.3,0
Jakub Klepis,/players/k/klepija01.html,C,66,66,4,10,14,0.2,0
John Kordic,/players/k/kordijo01.html,RW,7,244,17,18,35,-2.9,0
Viktor Kozlov,/players/k/kozlovi01.html,C,148,897,198,339,537,50.2,0
Staffan Kronwall,/players/k/kronwst01.html,D,3,66,1,3,4,0.7,0
Dave Kryskow,/players/k/kryskda01.html,LW,51,231,33,56,89,2.8,0
Frantisek Kucera,/players/k/kucerfr01.html,D,56,465,24,95,119,27.9,0
Tomas Kundratek,/players/k/kundrto01.html,D,30,30,1,6,7,0.7,0
Joel Kwiatkowski,/players/k/kwiatjo01.html,D,114,282,16,29,45,8.2,0
Nick Kypreos,/players/k/kypreni01.html,LW,175,442,46,44,90,-1.0,0
Pete Laframboise,/players/l/lafrape01.html,LW/C,45,227,33,55,88,1.7,0
Quintin Laing,/players/l/laingqu01.html,LW,76,79,3,8,11,0.1,0
Mike Lalor,/players/l/lalormi01.html,D,132,687,17,88,105,31.5,0
Mike Lampman,/players/l/lampmmi01.html,LW,49,96,17,20,37,1.6,0
Robert Lang,/players/l/langro01.html,C,145,989,261,442,703,70.3,0
Tyler Larter,/players/l/lartety01.html,C,1,1,0,0,0,-0.1,0
Michael Latta,/players/l/lattami01.html,C,113,113,4,13,17,0.9,0
Peter LeBlanc,/players/l/leblape01.html,C,1,1,0,0,0,0.0,0
Grant Ledyard,/players/l/ledyagr01.html,D,82,1028,90,276,366,63.2,0
Patrice Lefebvre,/players/l/lefebpa01.html,RW,3,3,0,0,0,-0.1,0
Antero Lehtonen,/players/l/lehtoan01.html,LW,65,65,9,12,21,0.5,0
Mikko Leinonen,/players/l/leinomi01.html,C,3,162,31,78,109,5.7,0
Jean Lemieux,/players/l/lemieje01.html,D,64,204,23,63,86,14.3,0
Sami Lepisto,/players/l/lepissa01.html,D,14,176,6,29,35,8.9,0
Curtis Leschyshyn,/players/l/leschcu01.html,D,2,1033,47,165,212,43.2,0
Bill Lesuk,/players/l/lesukbi01.html,LW,79,388,44,63,107,1.7,0
Tyler Lewington,/players/l/lewinty01.html,D,2,2,1,1,2,0.5,0
Trevor Linden,/players/l/lindetr01.html,RW,28,1382,375,492,867,73.3,0
Mark Lofthouse,/players/l/lofthma01.html,RW/C,141,181,42,38,80,3.8,0
Ken Lovsin,/players/l/lovsike01.html,D,1,1,0,0,0,-0.1,0
Dwayne Lowdermilk,/players/l/lowdedw01.html,D,2,2,0,1,1,0.1,0
Joe Lundrigan,/players/l/lundrjo01.html,D,3,52,2,8,10,3.1,0
Paul MacDermid,/players/m/macdepa01.html,RW,87,690,116,142,258,10.9,0
Paul MacKinnon,/players/m/mackipa01.html,D,147,147,5,23,28,7.2,0
Ivan Majesky,/players/m/majesiv01.html,D,57,202,8,23,31,5.6,0
Stewart Malgunas,/players/m/malgust01.html,D,25,129,1,5,6,2.6,0
Steve Maltais,/players/m/maltast01.html,LW,15,120,9,18,27,-0.8,0
Jason Marshall,/players/m/marshja02.html,D,5,526,16,51,67,16.9,0
Mike Marson,/players/m/marsomi01.html,LW,193,196,24,24,48,-1.2,0
Grant Martin,/players/m/martigr01.html,LW,20,44,0,4,4,-1.2,0
Jim Mathieson,/players/m/mathiji01.html,D,2,2,0,0,0,0.1,0
Gary McAdam,/players/m/mcadaga01.html,LW,24,528,94,132,226,9.4,0
Mike McEwen,/players/m/mcewemi01.html,D,56,716,108,296,404,58.7,0
Jim McGeough,/players/m/mcgeoji01.html,C,15,57,7,10,17,-0.1,0
Walt McKechnie,/players/m/mckecwa01.html,C,16,955,214,392,606,37.5,0
Jim McKenzie,/players/m/mckenji02.html,LW,30,880,48,52,100,-6.8,0
Don McLean,/players/m/mcleado01.html,D,9,9,0,0,0,0.1,0
Jim McTaggart,/players/m/mctagji01.html,D,71,71,3,10,13,3.1,0
