Nelson Pyatt,pyattne01,C,189,296,71,63,134,5.8
John Quenneville,quennjo02,C,33,33,2,3,5,0.1
Kyle Quincey,quincky01,D,53,586,36,122,158,34.2
Deron Quint,quintde01,D,4,463,46,97,143,21.8
Karel Rachunek,rachuka01,D,47,371,22,118,140,28.0
Pascal Rheaume,rheaupa01,C,35,318,39,52,91,6.6
Steve Richmond,richmst01,D,44,159,4,23,27,4.5
René Robert,roberre01,RW,97,744,284,418,702,59.6
Phil Roberto,roberph01,RW,59,385,75,106,181,9.7
Kevin Rooney,rooneke01,C,46,46,6,4,10,0.6
Steve Rooney,roonest01,LW,25,154,15,13,28,-1.1
Randy Rota,rotara01,C/LW,152,212,38,39,77,2.1
Reijo Ruotsalainen,ruotsre01,D,31,446,107,237,344,48.3
Phil Russell,russeph01,D,172,1016,99,325,424,79.5
Tuomo Ruutu,ruututu01,C/LW,129,735,148,198,346,31.9
Michael Ryder,rydermi01,RW,129,806,237,247,484,57.2
Jason Ryznar,ryznaja01,LW,8,8,0,0,0,-0.1
Don Saleski,salesdo01,RW,67,543,128,125,253,16.0
Anssi Salmela,salmean01,D,74,112,4,17,21,4.0
Andreas Salomonsson,saloman01,RW,39,71,5,9,14,0.2
Steven Santini,santist01,D,114,114,5,16,21,4.4
David Schlemko,schleda01,D,67,415,18,76,94,20.9
Bobby Schmautz,schmabo01,RW,20,764,271,286,557,45.4
Alexander Semak,semakal01,C,180,289,83,91,174,13.9
Brett Seney,seneybr01,LW,51,51,5,8,13,0.6
Tim Sestito,sestiti01,C,100,101,0,8,8,-0.9
Sean Shanahan,shanase01,C/RW,30,40,1,3,4,-1.1
Vadim Sharifijanov,shariva01,LW,75,92,16,21,37,3.3
Bobby Sheehan,sheehbo01,C,71,310,48,63,111,4.7
Reid Simpson,simpsre01,LW,65,301,18,18,36,0.8
Mike Sislo,sislomi01,RW,42,42,3,2,5,0.1
Jarrod Skalde,skaldja01,C,27,115,13,21,34,0.8
Larry Skinner,skinnla01,C,47,47,10,12,22,1.0
Martin Skoula,skoulma01,D,19,776,44,152,196,45.0
Rob Skrlac,skrlaro01,LW,8,8,1,0,1,0.2
Richard Smehlik,smehlri01,D,12,644,49,146,195,44.5
Barry Smith,smithba01,C,95,114,7,7,14,-1.7
Jason Smith,smithja01,D,164,1008,41,128,169,48.3
Devante Smith-Pelly,smithde06,RW,71,395,44,57,101,5.9
Ted Snell,snellte01,RW,29,104,7,18,25,-1.1
Sheldon Souray,sourash01,D,182,758,109,191,300,58.9
Blake Speers,speerbl01,C,3,3,0,0,0,0.0
Andy Spruce,sprucan01,LW,121,172,31,42,73,3.0
Drew Stafford,staffdr01,RW,116,841,196,232,428,43.6
Sergei Starikov,starise01,D,16,16,0,1,1,0.1
David Steckel,steckda01,C,18,425,33,46,79,1.4
Lee Stempniak,stemple01,RW,63,911,203,266,469,47.5
Allan Stewart,stewaal01,LW,60,64,6,4,10,-0.7
Karl Stollery,stollka01,D,11,23,0,3,3,0.3
Peter Sturgeon,sturgpe01,LW,6,6,0,1,1,-0.1
Alexander Suglobov,sugloal01,RW,2,18,1,0,1,-0.4
Brian Sullivan,sullibr01,RW,2,2,0,1,1,0.0
Steve Sullivan,sullist01,RW,58,1011,290,457,747,81.2
Peter Sundstrom,sundspe01,LW,21,338,61,83,144,5.3
Ken Sutton,suttoke01,D,77,388,23,80,103,19.8
Mark Suzor,suzorma01,D,60,64,4,16,20,2.0
Barry Tallackson,tallaba01,RW,20,20,1,1,2,-0.1
Henrik Tallinder,tallihe01,D,146,678,28,114,142,34.4
Steve Tambellini,tambest01,C,165,553,160,150,310,16.3
Eric Tangradi,tangrer01,C,6,150,5,11,16,-1.2
Matt Taormina,taormma01,D,47,59,4,8,12,3.5
Mattias Tedenby,tedenma01,LW,120,120,10,20,30,1.8
Steve Thomas,thomast01,LW,193,1235,421,512,933,85.0
Paul Thompson,thomppa02,RW,3,24,0,3,3,-0.1
Ben Thomson,thomsbe01,LW,3,3,0,0,0,-0.2
Jim Thomson,thomsji02,RW,3,115,4,3,7,-2.7
Esa Tikkanen,tikkaes01,LW,9,877,244,386,630,46.7
Jiri Tlusty,tlustji01,C,30,446,89,88,177,19.2
Kevin Todd,toddke01,C,112,383,70,133,203,12.4
Jordin Tootoo,tootojo01,RW,134,723,65,96,161,9.8
Rocky Trottier,trottro01,RW,38,38,6,4,10,0.2
Sylvain Turgeon,turgesy01,LW,72,669,269,226,495,37.8
Dean Turner,turnede01,D,31,35,1,0,1,1.2
Oleg Tverdovsky,tverdol01,D,50,713,77,240,317,56.4
Alexander Urbom,urbomal01,D,14,34,3,1,4,1.2
Carol Vadnais,vadnaca01,D,51,1087,169,418,587,92.0
Jack Valiquette,valiqja01,C,178,350,84,134,218,13.3
Alexander Vasyunov,vasyual01,LW,18,18,1,4,5,0.4
Sami Vatanen,vatansa01,D,107,387,40,131,171,31.4
Yvon Vautour,vautoyv01,RW,182,204,26,33,59,-0.3
Stephane Veilleux,veillst01,LW,1,506,50,56,106,4.0
Claude Vilgrain,vilgrcl01,RW,81,89,21,32,53,3.9
Vitaly Vishnevski,vishnvi01,D,69,552,16,52,68,18.5
Petr Vrana,vranape01,C,16,16,1,0,1,-0.2
Ben Walter,waltebe01,C,2,24,1,0,1,-0.2
Ed Ward,warded01,RW,4,278,23,26,49,0.7
Joe Ward,wardjo01,C,4,4,0,0,0,-0.1
David Warsofsky,warsoda01,D,10,55,2,9,11,1.6
Dave Watson,watsoda01,LW,18,18,0,1,1,-0.4
Joe Watson,watsojo01,D,16,836,38,178,216,58.9
Eric Weinrich,weinrer01,D,173,1157,70,318,388,82.0
Stan Weir,weirst01,C,10,642,139,207,346,17.6
John Wensink,wensijo01,LW,99,403,70,68,138,5.3
Colton White,whiteco03,D,3,3,0,0,0,-0.1
Joe Whitney,whitnjo01,RW,5,5,1,0,1,0.1
Jason Wiemer,wiemeja01,C,16,726,90,112,202,10.9
Mitch Wilson,wilsomi01,C,9,26,2,3,5,-0.2
John Wright,wrighjo01,C,4,127,16,36,52,1.7
