Sean Gagnon,/players/g/gagnose01.html,D,5,12,0,1,1,0.2,0
Bruce Gardiner,/players/g/gardibr01.html,RW,191,312,34,54,88,5.1,0
Rob Gaudreau,/players/g/gaudrro01.html,RW,88,231,51,54,105,5.6,0
Brian Gibbons,/players/g/gibbobr02.html,C,20,189,25,42,67,6.4,0
Matt Gilroy,/players/g/gilroma01.html,D,14,225,11,37,48,9.8,0
Brian Glynn,/players/g/glynnbr01.html,D,48,431,25,79,104,17.9,0
Erich Goldmann,/players/g/goldmer01.html,D,1,1,0,0,0,0.0,0
Cody Goloubef,/players/g/golouco01.html,D,5,134,2,21,23,4.4,0
Scott Gomez,/players/g/gomezsc01.html,C,13,1079,181,575,756,69.2,0
Sergei Gonchar,/players/g/gonchse01.html,D,186,1301,220,591,811,141.9,0
Derek Grant,/players/g/grantde01.html,C,25,208,16,29,45,1.8,0
John Gruden,/players/g/grudejo01.html,D,22,92,1,8,9,3.4,0
Eric Gryba,/players/g/grybaer01.html,D,165,289,7,36,43,10.9,0
Daniel Guerard,/players/g/guerada01.html,RW,2,2,0,0,0,0.0,0
Per Gustafsson,/players/g/gustape02.html,D,9,89,8,27,35,7.9,0
David Hale,/players/h/haleda01.html,D,25,327,4,25,29,9.9,0
Denis Hamel,/players/h/hamelde01.html,LW,52,192,19,12,31,1.8,0
Ken Hammond,/players/h/hammoke01.html,D,62,193,18,29,47,6.1,0
Radek Hamr,/players/h/hamrra01.html,D,11,11,0,0,0,-0.5,0
Dave Hannan,/players/h/hannada01.html,C,34,841,114,191,305,9.3,0
Ben Harpur,/players/h/harpube01.html,D,103,103,1,6,7,-0.3,0
Ales Hemsky,/players/h/hemskal01.html,RW,20,845,174,398,572,54.6,0
Josh Hennessy,/players/h/hennejo01.html,C,20,23,1,0,1,-0.1,0
Chris Herperger,/players/h/herpech01.html,C,72,169,18,25,43,2.7,0
Sean Hill,/players/h/hillse01.html,D,143,876,62,236,298,57.2,0
Shane Hnidy,/players/h/hnidysh01.html,D,189,550,16,55,71,16.7,0
Bill Huard,/players/h/huardbi01.html,LW,89,223,16,18,34,-1.3,0
Kerry Huffman,/players/h/huffmke01.html,D,114,401,37,108,145,21.3,0
Jody Hull,/players/h/hulljo01.html,RW,164,831,124,137,261,15.2,0
Christian Jaros,/players/j/jarosch01.html,D,63,63,1,9,10,0.8,0
Tomas Jelinek,/players/j/jelinto01.html,RW,49,49,7,6,13,0.0,0
Andreas Johansson,/players/j/johanan01.html,C,69,377,81,88,169,16.2,0
Jyrki Jokipakka,/players/j/jokipjy01.html,D,3,150,3,25,28,4.6,0
Joe Juneau,/players/j/juneajo01.html,C,65,828,156,416,572,44.5,0
Alexei Kaigorodov,/players/k/kaigoal01.html,C,6,6,0,1,1,0.1,0
Matt Kassian,/players/k/kassima01.html,LW,48,76,4,1,5,0.2,0
Jarmo Kekalainen,/players/k/kekalja01.html,LW,28,55,5,8,13,0.0,0
Ryan Keller,/players/k/kellery01.html,C,6,6,0,0,0,-0.1,0
Rob Klinkhammer,/players/k/klinkro01.html,LW,15,193,22,21,43,3.8,0
Zenon Konopka,/players/k/konopze01.html,C,55,346,12,18,30,-2.6,0
Steve Konroyd,/players/k/konrost01.html,D,8,895,41,195,236,46.0,0
Mike Kostka,/players/k/kostkmi01.html,D,15,85,4,17,21,4.5,0
Alex Kovalev,/players/k/kovalal01.html,RW,131,1316,430,599,1029,103.1,0
Bob Kudelski,/players/k/kudelbo01.html,RW,90,442,139,102,241,16.2,0
Joel Kwiatkowski,/players/k/kwiatjo01.html,D,35,282,16,29,45,8.2,0
Jim Kyte,/players/k/kyteji01.html,D,4,598,17,49,66,15.3,0
Eric Lacroix,/players/l/lacroer01.html,LW,9,472,67,70,137,8.5,0
Brooks Laich,/players/l/laichbr01.html,C,1,776,134,198,332,27.8,0
Maxime Lajoie,/players/l/lajoima01.html,D,56,56,7,8,15,1.2,0
Mark Lamb,/players/l/lambma01.html,C,137,403,46,100,146,2.6,0
Denny Lambert,/players/l/lambede01.html,LW,152,487,27,66,93,2.0,0
Hank Lammens,/players/l/lammeha01.html,D,27,27,1,2,3,-0.3,0
Josh Langfeld,/players/l/langfjo01.html,RW,51,143,9,23,32,2.3,0
Daniel Laperriere,/players/l/laperda01.html,D,19,48,2,5,7,1.9,0
Martin Lapointe,/players/l/lapoima01.html,RW,18,991,181,200,381,29.5,0
Steve Larouche,/players/l/laroust01.html,C,18,26,9,9,18,1.8,0
Guillaume Latendresse,/players/l/latengu01.html,LW,27,341,87,60,147,17.0,0
Brad Lauer,/players/l/lauerbr01.html,LW,30,323,44,67,111,3.0,0
Dominic Lavoie,/players/l/lavoido01.html,D,2,38,5,8,13,2.2,0
Curtis Lazar,/players/l/lazarcu01.html,C/RW,176,246,15,36,51,1.5,0
Jeff Lazaro,/players/l/lazarje01.html,LW,26,102,14,23,37,1.7,0
Stephen Leach,/players/l/leachst01.html,RW,9,702,130,153,283,14.1,0
Grant Ledyard,/players/l/ledyagr01.html,D,40,1028,90,276,366,63.2,0
Brian Lee,/players/l/leebr01.html,D,167,209,5,31,36,4.8,0
David Legwand,/players/l/legwada01.html,C,80,1136,228,390,618,59.8,0
Francois Leroux,/players/l/leroufr01.html,D,23,249,3,20,23,3.2,0
Francis Lessard,/players/l/lessafr01.html,RW,24,115,1,3,4,-0.2,0
Scott Levins,/players/l/levinsc01.html,C/RW,84,124,13,20,33,0.4,0
Oscar Lindberg,/players/l/lindbos02.html,C,20,252,39,40,79,7.8,0
Lonnie Loach,/players/l/loachlo01.html,LW,3,56,10,13,23,0.8,0
Corey Locke,/players/l/lockeco01.html,C,5,9,0,1,1,0.0,0
Darcy Loewen,/players/l/loeweda01.html,LW,123,135,4,8,12,-2.8,0
Mike Lundin,/players/l/lundimi01.html,D,11,252,4,32,36,8.2,0
Chris Luongo,/players/l/luongch01.html,D,76,218,8,23,31,5.3,0
Clarke MacArthur,/players/m/macarcl01.html,LW,149,552,133,171,304,32.3,0
Kevin MacDonald,/players/m/macdoke01.html,D,1,1,0,0,0,0.0,0
Norm Maciver,/players/m/macivno01.html,D,161,501,55,230,285,36.0,0
Tomas Malec,/players/m/malecto01.html,D,3,46,0,2,2,0.8,0
Troy Mallette,/players/m/malletr01.html,LW,169,456,51,68,119,1.5,0
Brad Marsh,/players/m/marshbr01.html,D,59,1086,23,175,198,46.6,0
Steve Martins,/players/m/martist02.html,C,70,267,21,25,46,0.4,0
Derek Mayer,/players/m/mayerde01.html,D,17,17,2,2,4,-0.1,0
Dean McAmmond,/players/m/mcammde01.html,C,193,996,186,262,448,41.6,0
Andrew McBain,/players/m/mcbaian01.html,RW,114,608,129,172,301,12.4,0
Trent McCleary,/players/m/mccletr01.html,RW,75,192,8,15,23,-1.8,0
Max McCormick,/players/m/mccorma01.html,LW,71,71,6,4,10,-0.1,0
Brian McGrattan,/players/m/mcgrabr01.html,RW,143,317,10,17,27,0.8,0
Dave McLlwain,/players/m/mcllwda01.html,C/RW,110,501,100,107,207,7.9,0
Brad Miller,/players/m/millebr01.html,D,11,82,1,5,6,2.0,0
Kevin Miller,/players/m/milleke02.html,C,9,620,150,185,335,24.8,0
Jaroslav Modry,/players/m/modryja01.html,D,64,725,49,201,250,45.9,0
Bill Muckalt,/players/m/muckabi01.html,RW,70,256,40,57,97,8.9,0
Rob Murphy,/players/m/murphro02.html,C,44,125,9,12,21,-1.9,0
Chris Murray,/players/m/murrach01.html,RW,84,242,16,18,34,-0.5,0
Troy Murray,/players/m/murratr01.html,C,48,915,230,354,584,37.5,0
Frantisek Musil,/players/m/musilfr01.html,D,122,797,34,106,140,40.2,0
Alexander Nikulin,/players/n/nikulal01.html,C,2,3,0,0,0,-0.2,0
Brad Norton,/players/n/nortobr01.html,D,7,124,3,8,11,2.3,0
Filip Novak,/players/n/novakfi01.html,D,11,17,0,0,0,0.1,0
